date,scale_proxy,speed_proxy,leverage_proxy,autonomy_proxy,replicability_proxy,stop_proxy,threshold_proxy,decision_proxy,execution_proxy,coherence_proxy,impact_proxy,propagation_proxy,hysteresis_proxy,margin_proxy,redundancy_proxy,diversity_proxy,recovery_time_proxy,exemption_rate,sanction_delay,control_turnover,conflict_interest_proxy,rule_execution_gap,u_exog,sector_tag
2027-01-01,1.0383402901998118,0.9248948305227258,1.0282161167790729,0.9852287298085072,1.0357434125471754,1.1811352855966086,1.0515197480059124,0.9853096514912801,0.9348132039294371,1.0348738824628432,1.0351506883083517,1.0696179959037302,0.9865978265378166,0.9944364774716355,1.0178355486432726,1.0023181974740194,0.669905306799573,0.2240475017564401,153.5042055094502,0.07008794758583906,0.20276151865592174,0.10922917343587364,0.0,biotech
2027-01-02,1.002453069575686,1.0039534704176756,1.0123735487313459,0.9833013630156083,0.8840895760580729,1.1584393842993237,1.0366431857750908,1.0004870399355095,1.036217493291973,1.1369927411217584,1.0530343587955282,1.0213456927093987,0.9535630195855705,0.8924796449517922,1.0255639203684395,0.9126280254575356,0.8862765346655835,0.20470489056436034,136.43447128572225,0.06598425492392954,0.1995516473529011,0.11020047511513868,0.0,biotech
2027-01-03,0.9633515511947709,0.9628381109974233,1.087643898102855,1.0215125900107513,0.925093566017322,1.1334880264011198,1.0331089456338227,1.0283351252269317,1.0220739213324197,1.1092377212895967,1.0159728118406286,1.060753202524751,0.9705962452362321,0.9398855565784918,0.9416553072591709,1.0129535819695001,0.7431447083823848,0.2554321493278733,124.19350180288598,0.06730314394759014,0.2021296186616709,0.1126100428429496,0.0,biotech
2027-01-04,0.9120698413928041,1.0016114251265633,1.080477237020948,0.9539171868578755,0.9706940904311796,1.1587736226509535,1.055048971012502,0.918936919140471,1.0005726527662528,1.0236247122080708,0.9668296064677765,0.9444966273232758,1.0100839410206852,0.9658486218464499,1.103517898759316,0.991745456127976,0.9088095845487456,0.2529058216959211,129.8863167785275,0.06376213685278934,0.17486736848768045,0.09105768807055274,0.0,biotech
2027-01-05,1.0682075429630251,0.9094704633057902,1.0010903383321776,1.0060137600747687,0.9759984182555138,1.1671945364811733,1.0897270030337254,1.0587646250628946,1.0607548659883017,1.1117943564606274,0.9435188766894153,0.9971733072071148,1.0774119475437656,0.9493078281505836,1.0074445968934256,0.9680930714135467,0.7864743546957904,0.18183575014985132,150.095216296224,0.09074203841177195,0.2120587964736283,0.09354813040216844,0.0,biotech
2027-01-06,0.9950602185398081,0.931453688028231,1.0558547975386303,0.9607155565754035,1.0246434488813496,1.1753029751095305,1.048467225845911,1.063035240579207,0.9340242016600944,1.055747521403728,1.0223291202680584,0.9779373177638874,1.0468335141107865,0.9686945895227888,1.1507289838648322,1.0784478649645783,0.6875693299735801,0.23160625752008163,133.93632810533865,0.07323873380338104,0.22034629266077763,0.09427348837854987,0.0,biotech
2027-01-07,0.9558146872584028,0.9356422997479654,1.0258139269567426,0.8877254637473708,1.00651025858614,1.065319765293137,1.1104147930048753,0.949164459012139,0.9696772225641079,1.0306465177454287,0.9979737574764878,1.0388288947187143,1.1066983874562497,1.0022739771188098,1.0553214541107505,0.9453940515042016,0.9090004943778177,0.23562138246472747,127.87764657752032,0.07338794231343682,0.17863423527322236,0.10178248307414264,0.0,biotech
2027-01-08,0.9643240021457316,0.9933281449790591,1.0722367881368802,0.9859382384195661,1.047680425126006,1.1794752928300083,1.023299228881909,0.9800024164713849,1.021962291089466,1.0896142665240067,0.9114710689140748,1.0603329881274013,1.0188285037352853,1.038607777260812,1.0478555900869972,0.9793630570989457,0.8442095748078954,0.23571566219870552,143.7502451720746,0.07032546301672363,0.1905957491932389,0.10746389129034081,0.0,biotech
2027-01-09,0.9369000998248571,0.9387427755152776,0.9826796825501671,1.0269633934687048,0.9836216856590508,1.1225129171430446,1.202926098283698,0.8740574051585237,0.9847124451177045,1.0401284065638896,1.0299561280234717,0.993393247099182,0.9505905999215132,1.0087557114325478,0.9901452187003743,1.0398630159938307,0.742894300662902,0.21925749520353877,122.07730654195092,0.07874999839702782,0.16000998339899192,0.10903660425854342,0.0,biotech
2027-01-10,1.0263995818749216,0.9192351833873326,1.0382595342585805,1.004753386712414,1.0455804840419913,1.1848664922156376,1.0255631879877543,0.9077573708812963,0.9592402747758888,1.0834778128000049,1.0351077930353072,0.9541676737378357,0.9966910018953438,0.9415222835073674,1.0216919726572926,0.941573504936744,0.859845246126194,0.18706385641577017,128.3360859609823,0.09265180763432404,0.17745023623114725,0.10616480126101474,0.0,biotech
2027-01-11,1.1315256912197835,1.0328577518199302,0.9991945279951872,1.0360936855295892,1.0471515776194358,1.058640380382762,1.0805540253841397,1.055406070400642,1.0725666572219734,1.1059276845907904,1.0722705353329116,0.9084902303016744,0.9115878908453052,1.011855054248935,0.9197395890385114,1.0308341953129672,0.747815342523571,0.24390996273741153,136.36090815987149,0.0724909189796389,0.20617600467356761,0.10096584003063545,0.0,biotech
2027-01-12,0.9912012127894332,1.0437579621422723,0.9240140322543116,0.9494473743794285,0.9400322604329009,1.1183573321402143,1.1782883668196726,1.0249326004843018,1.0328855147961487,1.0436657622569765,0.9925318692027115,1.0332364739343791,1.0362694050276053,1.0379093336904506,1.0640758701251076,0.9902951208995334,0.7913285370214993,0.2010386722566645,131.1068898164202,0.08290971831975737,0.17167256860220642,0.09377747714810034,0.0,biotech
2027-01-13,1.0103043934343385,1.0536541269108668,1.0010093031818543,1.0304665306306338,1.0719055398839323,1.1497792467220898,1.320260619971208,0.9581971789572908,0.9531961327858608,1.0870311008152937,1.0874849369729462,1.0232517583077918,0.9368075391301428,0.9144505599207718,1.061684313450428,0.9708482666593848,0.8672129757043905,0.23168483771541262,145.09468114384165,0.06903975522593922,0.22438509606680296,0.0967743035192682,0.0,biotech
2027-01-14,1.023984939752867,0.9648407593602315,0.9213871263436324,1.0367909223493055,0.9810615986650597,1.2059472389565453,1.1479408988785598,0.9941577653574654,1.0657236138589687,1.1946170298928787,1.0229900534424232,0.9977808903895936,1.0362851620571631,1.0459480046142842,1.0593790490712902,0.9959092817139307,0.8782640578301405,0.23493673152395247,132.6429384548063,0.06573613287030243,0.17479206683556156,0.09375695894719237,0.0,biotech
2027-01-15,0.9993700016001197,1.0768860040652775,0.9939069840045707,0.9605903642028528,0.9646330043920762,1.1268438030408918,1.1413168828982283,0.9674960704146829,0.9939407760721539,0.9946586514424663,0.9414240609182891,1.012128436376205,0.970083900971176,1.0342167404568008,1.0003742336744639,0.9850792841400887,0.8152528868601372,0.24891044315189745,144.33376138673697,0.07350699449607082,0.21026391489006388,0.10128133970161492,0.0,biotech
2027-01-16,0.9665453241512031,1.1009173921948328,0.9816810742523445,1.0466808893882602,0.9503636208763251,1.2096522716231555,1.085436077553082,1.0255997886470323,1.075421458724184,1.0639493608106765,1.0492221097234065,0.9624584376489402,1.000134330248634,0.9840861941882035,1.0583116596627142,0.9428294428219289,0.9391908536753322,0.2476405275092289,140.50853574776355,0.062293048394391225,0.20984817630560113,0.09835371191012064,0.0,biotech
2027-01-17,1.0359253748501627,0.9897040076025061,0.8406794617218275,0.9098193565231958,1.0418321427779411,1.1697745978854308,1.1659122570238858,1.0381975386024551,1.004182639144695,1.0723270791594905,0.9514116737042921,1.0361839778990323,1.025609087084059,1.093505527228488,0.9741650104502005,0.9646083744648324,0.8050534335281002,0.22816724670349162,122.71306645886929,0.08336742518092359,0.18759060124310994,0.11226536751224796,0.0,biotech
2027-01-18,1.0569819389749804,0.923530754741679,0.965062265469083,1.1371569502044403,1.0212236990955843,1.1043405804302568,1.0961612386566983,1.0061870076073125,1.0518857489297104,1.0946078763796683,0.9349649457748498,0.9706098004549178,1.0875849329765566,0.977181521767464,0.9332282556969728,1.0256862550357042,0.7131768097110978,0.2119044492456708,151.98407774251385,0.08571385833320877,0.2010435168716377,0.0846245703710384,0.0,biotech
2027-01-19,1.0404607248768483,1.026835542774747,0.9650494538154182,1.0680034230667987,1.0035419197836777,1.0165766288769766,1.1656620735994017,0.9935841565218556,0.9971209468131697,1.0382778951395044,0.9440771258981683,1.0969356414291076,0.9495437274328075,1.0207430494306227,0.9728682854158539,0.9653435723027534,0.8511236653101756,0.1913800690597688,142.21895281997706,0.07127937227872554,0.20940044803624597,0.09404046811678189,0.0,biotech
2027-01-20,1.0676224129998775,0.9702503113804135,1.030755003689019,0.9460108386825806,1.0083290561253808,1.1015083592249058,1.0246441116993417,1.1044252037813265,1.0114106467950277,1.0576443501610229,1.1174310187879262,1.057804705348933,1.046673472048662,1.0788004963333329,1.0041317739728706,0.9891940804979108,0.7532337417586628,0.24927459831769297,126.77076500714243,0.07430072176849126,0.19462159822417024,0.11346108996229134,0.0,biotech
2027-01-21,1.0020405398866983,0.9177896291596288,1.0398082131363617,0.9698754477850622,1.0173781490678457,1.150923320466695,1.147525655649283,0.9753195556657882,1.0563014198540168,0.9990940305737342,0.9352882206346043,0.9888665548715758,0.9986932473875919,1.041622885631405,1.0072500365150787,1.0575799562557493,0.8850433270950667,0.18834484190572642,144.57346421442455,0.07263952620459922,0.2043774740323465,0.0907988089477063,0.0,biotech
2027-01-22,0.9918424041678616,0.988374269444503,0.9800654566153335,0.9691209751893478,1.0146443130740272,1.1155822417407912,1.0769070472772486,0.9863957977862116,0.8932122988031891,1.0464856514830254,0.9895294970254759,1.0137356518717136,1.0292486235064744,0.9536131084634121,1.1446931693105045,1.100252016470917,0.9605326535722918,0.2762723143841271,139.7103964659962,0.07949726409458134,0.19594046066072635,0.10199621036352292,0.0,biotech
2027-01-23,1.028050007483421,1.0316872496915521,1.037687584149179,0.9807354005949018,0.9405398629082216,1.1577366343459405,1.053771774644104,1.05623692288506,1.0021114390745713,1.0902042375891232,1.1041913240269938,0.9442398801544711,1.0040856321116383,1.0013819822960752,0.9896711135227829,0.9511026482092273,0.7045977750106778,0.21264876699911026,137.49818924651407,0.08705482565242804,0.20833456721208618,0.09830592473910749,0.0,biotech
2027-01-24,1.0227850071277487,1.1011797185343262,1.0708536520975476,1.007492866258856,0.9718567007294034,1.1944579889607092,1.1760436752014731,1.0001676286246501,1.0031615411755468,0.9765003565330721,0.9639438745803993,0.9626087571357591,0.986414517820087,0.9933159317369228,0.8967109202703689,1.0090440145954842,0.8549321330262175,0.2293618605854592,129.79861032615202,0.07348316543621888,0.215904901245735,0.09740904887716753,0.0,biotech
2027-01-25,0.9733647209610305,1.028009305530008,1.0182639877218043,0.9387283431109454,0.941971375521066,1.0964552940411247,1.1218696275854636,0.9671392327850138,0.9225804031573056,1.0203980094082534,0.9199837234030698,0.9909300132409238,1.0793223278838402,0.9972933252929626,0.9342787457417902,0.9908880949107362,0.9171877885651519,0.25023318211431367,127.06678410260614,0.07356357967578048,0.1968925826172331,0.1005811370048513,0.0,biotech
2027-01-26,0.8596037008377552,0.9714040297239841,1.0234095162753527,0.9042613669438186,0.9143303848954392,1.1262021304472485,1.1854974513033534,1.0391408742895019,1.012908022494332,1.0853976565513068,0.9073752560904442,1.0276203229552217,0.9493285253631963,1.0067542347761052,1.1244147703469038,1.0043583234684876,0.6983086789697898,0.24200994834674336,141.30398195321166,0.0686819428091026,0.1840101670634389,0.1035047849417059,0.0,biotech
2027-01-27,1.0432021074197404,0.9923184340428861,0.9863533891698916,1.0091050342649128,0.998242484105764,1.0435690951497314,1.0932099401475104,1.025121740480628,0.9731882599575065,1.012900873094259,1.0264122965101274,1.0105281094258782,1.0102085557673062,1.0458956413072489,0.9913767302379084,1.0041878408062472,0.7574184719787043,0.236824747801941,132.87294331623025,0.07581148413496308,0.19412406963261428,0.10859843067075634,0.0,biotech
2027-01-28,0.9578444356721493,0.944517374349329,1.0374823943644378,1.026776332994729,1.0033068694394773,1.1414520189620323,1.1104973646431109,0.978370104859689,0.9111563732084192,1.040497522962529,1.010957789899036,0.9663972723130754,1.0318728811203923,1.0027666937696873,1.0230450903443822,0.9621331537726601,0.8428078701676786,0.21712447367793877,143.5756924461489,0.08432310706402896,0.16695775305480604,0.10545971126265967,0.0,biotech
2027-01-29,1.0159945795469294,1.0108035414829897,0.9245148783356748,0.9862476565745097,1.0514896577333996,1.056845939595858,1.0519915892717566,0.990520179940218,0.9553260370472574,1.060206116073698,0.9344665786954351,0.9628427608167889,0.9845547267314507,1.0372654324002655,1.0026302429611575,1.119370068961736,0.8226500520651848,0.21407992187482242,131.72939906385324,0.04950357030520762,0.20965813672171774,0.09965605693282586,0.0,biotech
2027-01-30,0.9539730259815431,1.07921908194182,1.0194800093441214,1.0279897990517382,0.9825076603556235,1.0858016437211848,1.0933377711757553,1.001283702868601,0.9219961688911229,1.1196265203866242,1.0942798363002515,1.0010150189159688,1.0070661870347195,1.0746307618169062,0.952348155975029,1.0076457815730737,0.7647266026385044,0.27255156605126474,137.0639199086489,0.06588417695796944,0.21256797647404405,0.10878229661450792,0.0,biotech
2027-01-31,1.094839221637526,1.0266684905734875,0.9251171258603821,1.0910021555341676,1.0580896025403466,1.1064969688646185,1.0608173068359563,0.9726832008344388,0.8995997303701293,0.9948841344101143,1.0399628463682906,1.0283193975740947,1.007603476520363,1.036976206440002,1.0745133142320924,1.0505018316903891,0.933266169433045,0.25447187915920255,134.21505807882073,0.08019339290939116,0.18793057290664783,0.12149022240596685,0.0,biotech
2027-02-01,0.9734390348440015,0.8863598082903613,0.9837552259297716,0.9810553671618168,0.9926569807883628,1.1030300893910945,1.1227099095899884,1.0513220075679472,0.9294859555451752,1.0973422770453924,0.9561772710547116,1.016108563061371,1.0871695191724133,1.0615592044003166,0.9899684325363011,1.0547262854350579,0.748587187937699,0.19568560178938518,142.78165465351756,0.06933774391356885,0.17574540146325185,0.09244511503759135,0.0,biotech
2027-02-02,0.9686786408099567,0.9559446973600363,1.0145039639255027,0.8579331153506062,0.9322994359398186,1.0910177708332192,1.1101576947395437,0.9988988290947455,1.0098952903121472,1.1064814519109119,1.0207293476443402,1.1179767765535567,1.0460687556191721,1.0568617958352353,1.0832023280738796,1.045555360578078,0.8606157911802602,0.2325935278984493,129.36587215346051,0.06928349125223919,0.18182160231728242,0.0944550841861965,0.0,biotech
2027-02-03,1.033879778029445,1.0619295792548844,0.9834847775427609,1.1102040706765872,1.0322732030817063,1.0960142690201033,1.0259521323962895,1.0547126993452796,1.0393043131612636,1.1430857187882324,1.2877412766943375,1.2006783164528037,1.4880201558369492,0.9818645040333444,1.0129864677489222,1.0992807224854937,0.9334771054877624,0.25028229543195435,205.36386891385663,0.07881644751397443,0.2222829299579338,0.11882674671461853,0.7481986806211139,biotech
2027-02-04,0.9645936903436604,0.9662292730980707,0.9505758889960267,1.0900270067718416,0.9940507779428397,1.109801284254245,1.0772553414756556,1.0269649062739443,1.0879127227515732,1.0700839452350857,1.3640986747310435,1.153892194793021,1.5114524581954818,0.9239018823500189,0.9441203459822216,1.057261160624924,0.9507222549126965,0.28001907835123374,172.71909885787457,0.0943561716102984,0.21121504148565842,0.1220406681015406,0.7481986806211139,biotech
2027-02-05,0.9966659328367249,0.996030242774656,0.9949570659492414,1.0005371380610029,1.04814827452011,0.9825708065400708,1.0443705075646776,1.0114048580842105,0.9802336619878941,1.0557325834348665,1.2624774074382437,1.2536916188485978,1.5667186706717067,0.9430457053682171,0.9624640594346896,0.9970982266721694,0.8534276966870189,0.28969980966910264,170.36071862246604,0.08662673142510899,0.21368715013342046,0.1341082027431563,0.7481986806211139,biotech
2027-02-06,0.9605298291384792,0.9557477509217629,0.9755256933536293,0.9324523871048833,1.0885683977447929,1.1301036442799413,1.1545226984427297,1.0037551108967135,0.9930952507744004,1.0880132726362148,1.1857111501427895,1.1797028311137285,1.5525631634421226,0.9948609831955586,1.0581540994355412,1.0194122551452203,1.0095174905695439,0.27344649289206296,177.61864838337493,0.08560326482175715,0.2409002555020795,0.11161351457837948,0.7481986806211139,biotech
2027-02-07,1.0820153750674197,0.936181610568971,0.9541162238569361,0.9904872680226253,0.9701901081566624,1.0126858142443054,1.0772045018435537,1.0638298855833872,1.034722575262979,1.12129931089274,1.273536623918949,1.1029065395501039,1.4741654361217043,0.8885144685178611,1.0089143732529378,0.939459408240143,0.9957838500874394,0.2685189320017246,157.7539080884613,0.07412248211904608,0.20314892826652844,0.11854157920478063,0.7481986806211139,biotech
2027-02-08,0.9842038956634421,1.0124857072887448,0.9903537932994994,1.0786169802955057,1.109446571147351,1.1347522644869625,1.061141597835178,0.9288418102963573,1.017349405673226,1.0244021846392029,1.394409218187108,1.136507479015783,1.5733929665167503,0.9634206018577752,1.0840264420433394,1.1076047030104315,0.8536687234493533,0.30761616759568056,186.8029100064279,0.08589161941118362,0.23058734079536458,0.1275315788837477,0.7481986806211139,biotech
2027-02-09,0.9528205524382021,1.037121851612577,0.9389828416018067,1.09666788124947,1.0440402542098834,1.1939017488438832,1.1837061791056465,1.1009343971941326,1.0014161625325115,1.0419785249882916,1.3144018075675035,1.2318998689418772,1.5933737007129527,0.8426717367082902,0.9979682660540071,1.0162730282080514,1.0076081410255409,0.2604237681481086,160.95038377940872,0.09113349777144121,0.25534733803423254,0.10001751666823164,0.7481986806211139,biotech
2027-02-10,0.9945342822512308,1.0135763159133968,0.9428139383356584,1.0878358585238508,1.0475624027704415,1.1596137162137543,1.0193623431744654,1.0502938911776345,1.0145387572882734,1.019478532730163,1.3121476346312408,1.23352180390331,1.6190187295563876,0.8768334995624454,0.994462058257307,1.003525082857253,1.1086057010788737,0.2565032891859853,180.105064468747,0.07564152244282864,0.19151547460735768,0.13857098147935634,0.7481986806211139,biotech
2027-02-11,1.047383421161106,1.0580045644143075,1.0069326377115655,0.9533129605160428,1.0367832220459057,1.2368638641576408,1.0943292220571774,0.9999555740064459,1.0116066741438807,1.062978174109046,1.2168135392758763,1.2229203630791727,1.5083989358731098,0.8828211629032061,1.0254914175773702,1.0096482989354365,1.0603813257046426,0.24529213756593873,165.60193301997802,0.07646913019133304,0.20644250436740846,0.1272494109656728,0.7481986806211139,biotech
2027-02-12,1.0609297932943342,1.002598670494647,1.0514174971004095,0.9611047985606274,1.0441168649769932,1.0551242961866545,1.1123179213039285,0.9326371669845814,1.1055378979576227,1.0199960104570809,1.288927282441357,1.235856352235528,1.6707566843219495,0.88785842630533,1.0026944785639929,0.9931256644410764,1.0477324741090328,0.28888493810134364,167.26173365071514,0.10484225572295026,0.23566710128593535,0.13758528920234336,0.7481986806211139,biotech
2027-02-13,0.9973225469917335,1.0745044992618211,0.9552520248021054,0.9295139398729282,1.0303658221032097,1.0683889677087473,1.0878012770441543,0.9771165381029709,0.9799562225053912,1.0693203051215623,1.2624036203830442,1.222190265522571,1.5642943170557688,0.9251792330785606,1.0165126564591547,0.9445318454242736,1.07770199344965,0.2596931960787232,195.06045770489538,0.08382304846596614,0.24503044562670762,0.1091362204979475,0.7481986806211139,biotech
2027-02-14,0.9709499049885552,1.0447412631830728,1.0282498834999465,0.9297328380492086,1.011468725571276,1.1776334693680506,1.0913173289272469,1.0058961810486666,0.9463556158575561,1.134206773396026,1.3573539381257982,1.1225795281679722,1.5296555960864653,1.0106487300467875,0.9940885510960125,0.9269041860761853,1.0855569996724745,0.2223712368830857,171.42721248298403,0.0645668194501691,0.2320310876021683,0.11450314759717899,0.7481986806211139,biotech
2027-02-15,1.0351185079007035,0.8844056285407167,0.8795582000191977,0.9427233733413041,1.0400173821408663,1.15288234114537,1.0970516823427325,0.9340517502808808,0.9846013459259163,1.0380316539051757,1.3315228378993031,1.15013983038133,1.5655703142597441,0.9597209028026571,1.0073033328211327,0.9370056451691204,1.1788861035713654,0.2715489734581003,164.53983329330396,0.07515732824160158,0.22320909177235898,0.11843085172439995,0.7481986806211139,biotech
2027-02-16,0.9864555336239385,0.9800130790990083,1.0083295784243818,1.0807725461367144,0.9557015849050028,1.0989552173524852,1.116433836867491,1.026533035107883,0.9822466211792436,1.0402427783649146,1.3124672807310758,1.1572875914124905,1.5569248948224834,0.9070366623427126,0.8749905110099179,1.034256608290886,1.2432104845627094,0.2917027909000769,195.77939205042506,0.0752333182680211,0.21710430564061922,0.12784426385621186,0.7481986806211139,biotech
2027-02-17,1.0173688234883167,1.046567293937596,0.9805623983542757,0.9625314371457954,1.0417967296812287,1.0990545648583925,1.1112260439818322,0.9941960185450728,1.032579329094055,1.032125000084352,1.1531706087309093,1.10222705990917,1.5051130946759692,0.8243073075735831,1.0904072205644446,1.0061005763551187,0.9937766927134704,0.26811520775996717,176.05583779034214,0.07696082344802745,0.15779934837170653,0.1165336930421079,0.7481986806211139,biotech
2027-02-18,1.041523722214157,1.009436206842749,0.9599175377434358,1.0586108067932114,1.0199488890548192,1.221826388926674,1.1330645661859529,0.9211243920614396,0.9161913188809718,1.0535858262296733,1.2653246496019,1.2776575152470497,1.5012923130600868,0.9259707115602901,1.0242010148454714,1.058253913159875,0.9733142437539456,0.27100324033426104,184.4451727177769,0.07137918550898938,0.23220602467777743,0.11873260601876631,0.7481986806211139,biotech
2027-02-19,0.972715534985766,0.9257851280425494,0.9621341699833489,0.97068917882259,0.9592867040066945,1.0895607864403785,1.1050608731753864,0.9415318911829956,0.946597511741456,1.1889341698255724,1.2494298218365465,1.1777225090393546,1.556748075613109,0.9696022899507996,0.9947779753012618,0.9724368742902039,1.0627293886446445,0.2290915539389351,181.17099317211736,0.09983107780765882,0.2121340227494688,0.10863151638790094,0.7481986806211139,biotech
2027-02-20,1.0020249798480323,1.0032183167717699,0.9352035070859437,1.0261794103194641,1.012173787315047,1.1734238118414764,1.1999670398552202,0.9833547072797352,0.9455546102717662,1.0981465440356561,1.3365837316165672,1.1900965280214642,1.5785066591825105,0.9451211776983999,1.0211801825243423,0.9558455777258112,1.0584420575441431,0.2720053101588699,171.91494688116978,0.08554381993187395,0.22689426819320735,0.1282126914500031,0.7481986806211139,biotech
2027-02-21,1.0294403369380152,0.9527738998308094,1.0729069917165364,0.9662734419062187,1.0433994692742596,1.1698637538314922,1.0995155059330155,1.016141412818256,1.0308910741092476,1.0655493897162072,1.3457520719420588,1.1849802255171413,1.61575296877265,0.9760475980602128,1.006023430087244,1.0059030265262237,1.0242807833707663,0.3082559942955583,172.69089568932543,0.0947280977814619,0.24021895242085037,0.13341726416399885,0.7481986806211139,biotech
2027-02-22,0.9723339869738222,0.9998974010068049,0.9815325593048501,0.9685646392624823,1.0652799559663784,1.088268538359047,1.1076708832318327,1.0863629207156138,0.9136401533611835,1.0472626797651785,1.324046655696493,1.25329057159878,1.6129566637048378,0.9363235684299882,0.9896848585263269,0.8567405380853179,0.9780203280641376,0.2607572216074572,184.3094043610715,0.08628024431975573,0.21626974158937204,0.13523465445094662,0.7481986806211139,biotech
2027-02-23,0.9725037327336413,0.9577637303975266,0.9984342905338836,0.9292483520184406,1.063354387992329,1.1305133286702924,0.9944554657104901,1.0023431030523875,0.9944768516828695,1.1289537629576758,1.3197996503092158,1.2322285357180207,1.5413719989948298,0.8849772775979511,0.9781042270378416,0.9765386791196236,0.9291067568627582,0.2614817965588597,186.9763002120367,0.08278000110034019,0.19760173899719652,0.12547020141294923,0.7481986806211139,biotech
2027-02-24,1.0015928883048917,1.0872489627948574,1.0078964777413242,0.9636328481904531,1.0214469445920122,1.1696057249664213,1.0610098390388463,0.9777933712864921,0.9302015964160415,1.0899074408516911,1.3367718092795111,1.1540115331608671,1.5834292928425806,0.9333556288492352,0.9794408117749636,1.0199769881328908,0.8684301905952858,0.29164769602616836,164.37258945679667,0.08669536192583747,0.21333290510254832,0.13908843520120975,0.7481986806211139,biotech
2027-02-25,1.001196242992006,1.0264372336412932,0.9360209834066477,1.0677763564128988,1.0435921555964554,1.125534486896783,1.1331831352042283,0.9072393102939246,1.0391678735092147,1.1200864109367015,1.301438020871105,1.1996577186467432,1.6078116078301699,0.9377835450893215,0.978625877049131,1.0735916035749393,1.0266090118646918,0.2600507322671239,185.02873727423224,0.06740890366649291,0.20655475906691664,0.12434308085573308,0.7481986806211139,biotech
2027-02-26,1.0169327392643543,1.003821439655307,0.961443885190181,1.0144782054708983,1.04656361302292,1.1433027686409467,1.1536209382001257,0.9836133499072955,0.9302543409505855,1.2383145443617392,1.3748993731180954,1.185285607321735,1.5441858898097665,0.8435804178479751,1.0885203306683378,0.9979222767768304,0.8948678411736801,0.23952262815919154,176.89968088775032,0.08263596490458677,0.22002665710115535,0.12748184609218347,0.7481986806211139,biotech
2027-02-27,1.0376700688834306,1.0610986847734987,1.0164346318044424,0.9713294028427747,1.0320727055141348,1.2019148838625864,1.1894711544634522,1.0152685863003357,1.084036533806385,1.083612204782592,1.240186269396085,1.3402823858936237,1.5420241079814951,0.9324999960630712,1.0912685915936353,1.032796003681392,1.0659375347404894,0.27178229947028437,167.87305298497367,0.08268365787696808,0.1921042334931829,0.1278428860700356,0.7481986806211139,biotech
2027-02-28,1.0389441628883724,0.9923068452454646,1.0614416918400706,0.9793934154479312,1.0950304690834571,1.11727509922028,1.0817414562312888,0.9392009748214637,1.0617700817470686,1.0082519901182296,1.190864449503718,1.068035064621134,1.5045138967995484,0.8835932783331675,1.088445408393263,0.927825991338975,1.0142718144344705,0.24763377566030428,169.21891748096957,0.09815199935179103,0.24383596266406943,0.11302843388474382,0.7481986806211139,biotech
2027-03-01,0.951502945553155,1.0235020408263777,0.9828119666923886,1.0551389604052654,0.9787916885650645,1.2135118160858012,1.158108318946536,0.9815016754954022,0.9691366318552013,1.0705145479582292,1.2662886504608872,1.1118327974101954,1.4926396394918306,0.8852692537362371,1.044264650795403,0.9573617462026002,0.9550638844715407,0.24919646373793997,147.52962275258926,0.0933370190072978,0.21844680781991144,0.12178462382663233,0.7481986806211139,biotech
2027-03-02,1.0250474774378715,1.0252536699873671,0.9760686277403618,1.047054589485198,1.1613602657105098,1.0825891639595806,1.1086314215718867,1.02286881591228,1.0392175453704204,1.1660388542918665,0.9992412000466533,0.9795246447075922,0.979555911714236,1.0823264900217677,0.9737651813140766,0.9705508859655589,0.6950727291498422,0.2090586950164341,146.96967789697138,0.07845617539181522,0.15669791134688976,0.10476830361164528,0.0,biotech
2027-03-03,1.0819685421495042,0.9772712022006073,0.9568835605878062,0.9715446127887992,1.0350554054660912,1.1210270243236309,1.1599021656190533,1.0712030656386244,1.012982964459016,0.9793172825291612,0.8659473920284515,0.9371253724039897,0.9991780373298637,1.0289565307926898,0.9400733346939034,0.9195289536048252,0.7622683579089458,0.22424912705517452,124.14753007453275,0.07562198044088873,0.18907273019900672,0.09821893012549274,0.0,biotech
2027-03-04,1.0453914888219311,1.0687978429541563,0.95848393849048,0.9320313438191068,0.9982906636913202,1.0828768231166712,1.0899992833178629,0.9590034535425559,0.977129473804606,1.1134245867529482,1.0758587172312313,0.9974983881502062,1.0316036369648134,1.064880293524734,0.9319717504786748,1.0069521706408697,0.7036611054939788,0.22203623681874968,146.03306027770492,0.09551715858338301,0.19565729318068306,0.09864450904641096,0.0,biotech
