date,scale_proxy,speed_proxy,leverage_proxy,autonomy_proxy,replicability_proxy,stop_proxy,threshold_proxy,decision_proxy,execution_proxy,coherence_proxy,impact_proxy,propagation_proxy,hysteresis_proxy,margin_proxy,redundancy_proxy,diversity_proxy,recovery_time_proxy,exemption_rate,sanction_delay,control_turnover,conflict_interest_proxy,rule_execution_gap
2026-01-01,0.9905620987203023,0.9787833016335868,1.0097005389112852,0.3726530852762192,0.46825996931800096,0.9524833270613269,0.8,0.8,0.8,0.8,0.288418923917471,0.36620408732683096,0.20175992622962693,0.9,0.9,0.8,0.058355445105404614,0.05,0.1,0.05,0.05,0.09120746949154776
2026-01-02,1.0439316320125702,1.0514800447573214,0.9833361941227374,0.5175913222416689,0.5695156035221224,0.9483127305474729,0.8,0.8,0.8,0.8,0.3134006764343336,0.32432335660420775,0.20660222175510556,0.9,0.9,0.8,0.13623764954699794,0.05,0.1,0.05,0.05,0.21725957258041517
2026-01-03,1.0884272463331215,1.0804192638156103,0.9851523658324399,0.44849905601742146,0.4260482461317157,0.9170525711725236,0.8,0.8,0.8,0.8,0.28261931433495135,0.23949290641183338,0.21415417142417928,0.9,0.9,0.8,0.10897596379879344,0.05,0.1,0.05,0.05,0.14912455864524876
2026-01-04,1.1497768852875059,1.1548262613743945,1.000668600779833,0.6520388286920384,0.41529515049277466,0.9505718292218155,0.8,0.8,0.8,0.8,0.29624882815541725,0.1286847281566787,0.19759900773701308,0.9,0.9,0.8,0.1011632574783688,0.05,0.1,0.05,0.05,0.08436814128378572
2026-01-05,1.2241639759728504,1.1851317963086667,1.0198986334170503,0.4519653551372177,0.7005160069443326,0.9150961709083687,0.8,0.8,0.8,0.8,0.29153620131647934,0.3385372823436865,0.19580903031897628,0.9,0.9,0.8,0.10209079336620779,0.05,0.1,0.05,0.05,0.15954683757485183
2026-01-06,1.1863043589883697,1.2078519222924877,1.0082057168346379,0.5428565231001804,0.5041438813095862,0.888824483050112,0.8,0.8,0.8,0.8,0.28719749681194057,0.24380932502159652,0.20230564452912095,0.9,0.9,0.8,0.10745551657172407,0.05,0.1,0.05,0.05,0.10969620381343745
2026-01-07,1.2184639339560746,1.2312690031587052,0.9945431299609347,0.49008500884502015,0.3985728709683169,0.8951357412164449,0.8,0.8,0.8,0.8,0.3035735848228546,0.3720570614962776,0.18165633790796945,0.9,0.9,0.8,0.10372039181996244,0.05,0.1,0.05,0.05,0.0
2026-01-08,1.250092576421113,1.2697193847782926,0.998894249006667,0.48607789666151285,0.6268239257070536,0.8651716630355518,0.8,0.8,0.8,0.8,0.29992470531509235,0.03997646489563755,0.1962379926566629,0.9,0.9,0.8,0.04593008503385887,0.05,0.1,0.05,0.05,0.14859254105002326
2026-01-09,1.3176163122794082,1.2892426169541324,0.9977792786596535,0.4465960050836495,0.5462317927871476,0.8371906824563197,0.8,0.8,0.8,0.8,0.30949325039319264,0.23594823883550264,0.19779787456017092,0.9,0.9,0.8,0.12579527816881123,0.05,0.1,0.05,0.05,0.10729764521046017
2026-01-10,1.3067587422021116,1.2803505956452992,1.0087569217070353,0.5453842062781501,0.32516620230638305,0.8134582267430045,0.8,0.8,0.8,0.8,0.302918311074148,0.3047194115537831,0.20705150895532684,0.9,0.9,0.8,0.10736198676642661,0.05,0.1,0.05,0.05,0.0
2026-01-11,1.262909572721338,1.2868032552025166,0.9886049210281918,0.336847984354084,0.5099032434416324,0.780587864076749,0.8,0.8,0.8,0.8,0.29429566038304567,0.4931105836164916,0.20087897484485773,0.9,0.9,0.8,0.12552808016406766,0.05,0.1,0.05,0.05,0.0848426263147537
2026-01-12,1.2827920062762461,1.273683728314697,1.0016397102574923,0.5623197679650042,0.4923215159214887,0.7720251966878101,0.8,0.8,0.8,0.8,0.29330405405258986,0.09481668612900346,0.19774695488747354,0.9,0.9,0.8,0.052831063353493316,0.05,0.1,0.05,0.05,0.1967777610207707
2026-01-13,1.296085419288369,1.2835764722300673,0.9869717718775672,0.43851631850708744,0.46139071076978777,0.7458433927114589,0.8,0.8,0.8,0.8,0.2856656090972078,0.36181729588834766,0.20410394316735786,0.9,0.9,0.8,0.09956527620805508,0.05,0.1,0.05,0.05,0.18442122507061032
2026-01-14,1.2945300265231052,1.3240623026762663,0.9923494918565587,0.3751102083428309,0.43892694634021034,0.7106743771327848,0.8,0.8,0.8,0.8,0.29876582568989885,0.2948271059623674,0.2047613872890771,0.9,0.9,0.8,0.0937671679998394,0.05,0.1,0.05,0.05,0.2252123988895277
2026-01-15,1.260351082292457,1.2534442329739306,0.9953485950276779,0.6946998819052622,0.6601835254368066,0.7150605837275926,0.8,0.8,0.8,0.8,0.30447654807016883,0.3211137488272728,0.1938172591955881,0.9,0.9,0.8,0.10127556821607651,0.05,0.1,0.05,0.05,0.11926138326188471
2026-01-16,1.1678833833323088,1.2092971884344426,1.0121302747610392,0.6530892945903781,0.450066855643003,0.7028943642636682,0.8,0.8,0.8,0.8,0.29733153843313065,0.22953207770743145,0.18064345554490285,0.9,0.9,0.8,0.11650687094638437,0.05,0.1,0.05,0.05,0.0
2026-01-17,1.164401714617338,1.1593848068948398,1.0359628082358745,0.6748300161060493,0.6280851656025466,0.7004193505122744,0.8,0.8,0.8,0.8,0.2902169716524412,0.2703199158441758,0.18956974089606204,0.9,0.9,0.8,0.0881629784961392,0.05,0.1,0.05,0.05,0.13101157771060734
2026-01-18,1.1325885711473118,1.1463185740075186,0.9954503381040402,0.5936771856974455,0.6546762755202181,0.6554311969842062,0.8,0.8,0.8,0.8,0.30536735127802483,0.32783787720779195,0.18623423854918142,0.9,0.9,0.8,0.08920811230212199,0.05,0.1,0.05,0.05,0.0006241155340866375
2026-01-19,1.085026359742372,1.1058090061317012,1.0129565479859712,0.568473769935484,0.4905135325071883,0.6519118112282829,0.8,0.8,0.8,0.8,0.304092926761195,0.3201716612909057,0.1839844392310641,0.9,0.9,0.8,0.09018585626169512,0.05,0.1,0.05,0.05,0.16591152978581036
2026-01-20,1.0675517144013533,1.0341110179087425,0.9989339286985359,0.4408028517686404,0.5533111728667406,0.6681833136324402,0.8,0.8,0.8,0.8,0.30050544166427406,0.24009841962627299,0.18965634322646327,0.9,0.9,0.8,0.14581191681918151,0.05,0.1,0.05,0.05,0.0
