date,scale_proxy,speed_proxy,leverage_proxy,autonomy_proxy,replicability_proxy,stop_proxy,threshold_proxy,decision_proxy,execution_proxy,coherence_proxy,impact_proxy,propagation_proxy,hysteresis_proxy,margin_proxy,redundancy_proxy,diversity_proxy,recovery_time_proxy,exemption_rate,sanction_delay,control_turnover,conflict_interest_proxy,rule_execution_gap
2026-01-01,0.9811241974406046,0.9575666032671737,1.0194010778225704,0.24530617055243847,0.4365199386360019,0.9549666541226538,0.8,0.8,0.8,0.8,0.276837847834942,0.4324081746536619,0.20351985245925386,0.9,0.9,0.8,0.016710890210809223,0.05,0.1,0.05,0.05,0.14241493898309554
2026-01-02,1.040932924513071,1.0560297500025737,0.9666723882454747,0.535182644483338,0.6390312070442449,0.9484722100056752,0.8,0.8,0.8,0.8,0.3268013528686673,0.34864671320841545,0.21320444351021114,0.9,0.9000000000000001,0.8,0.17247529909399584,0.05,0.1,0.05,0.05,0.3945191451608303
2026-01-03,1.0841493943537588,1.0681334293187363,0.9703047316648797,0.3969981120348429,0.3520964922634314,0.8914466649007742,0.8,0.8,0.8,0.8,0.2652386286699027,0.17898581282366677,0.22830834284835852,0.9,0.9000000000000001,0.8,0.11795192759758688,0.05,0.1,0.05,0.05,0.2582491172904975
2026-01-04,1.163356620653148,1.173455372826925,1.0013372015596662,0.8040776573840769,0.3305903009855493,0.9674926798153759,0.8,0.8,0.8,0.8,0.29249765631083446,0.0,0.19519801547402613,0.9,0.9,0.8,0.10232651495673757,0.05,0.1,0.05,0.05,0.12873628256757147
2026-01-05,1.271992376257959,1.1939280169295918,1.0397972668341007,0.4039307102744354,0.9010320138886652,0.9088397926604951,0.8,0.8,0.8,0.7999999999999999,0.2830724026329587,0.377074564687373,0.19161806063795253,0.9,0.9,0.8,0.10418158673241558,0.05,0.1,0.05,0.05,0.2790936751497037
2026-01-06,1.1604766836207752,1.2035718102290114,1.0164114336692758,0.5857130462003607,0.5082877626191725,0.8715829489222418,0.8,0.8,0.8,0.8,0.27439499362388114,0.18761865004319306,0.20461128905824189,0.9,0.9,0.8,0.11491103314344815,0.05,0.1,0.05,0.05,0.17939240762687492
2026-01-07,1.1942227695996646,1.2198329080049264,0.9890862599218696,0.48017001769004036,0.2971457419366338,0.902103694589019,0.8,0.8,0.8,0.8,0.3071471696457092,0.44411412299255526,0.1633126758159389,0.9,0.9,0.8,0.10744078363992488,0.05,0.1,0.05,0.05,0.0
2026-01-08,1.2328831955857156,1.272136812300075,0.9977884980133339,0.4721557933230257,0.7536478514141072,0.8622447511101715,0.8,0.8,0.8,0.8,0.2998494106301848,0.0,0.19247598531332574,0.9,0.9,0.8,0.0,0.05,0.1,0.05,0.05,0.2571850821000465
2026-01-09,1.3499156696702705,1.2931682790197192,0.9955585573193071,0.393192010167299,0.5924635855742952,0.8280288157563972,0.8,0.8,0.8,0.8,0.3189865007863853,0.1718964776710053,0.19559574912034183,0.9,0.9,0.8,0.15159055633762247,0.05,0.1,0.05,0.05,0.17459529042092037
2026-01-10,1.317210982225682,1.2643946891120568,1.0175138434140707,0.5907684125563002,0.15033240461276604,0.8034512837299743,0.8,0.8,0.8,0.8,0.305836622148296,0.3094388231075662,0.21410301791065367,0.9,0.9000000000000001,0.8,0.1147239735328532,0.05,0.1,0.05,0.05000000000000001,0.0
