date,scale_proxy,speed_proxy,leverage_proxy,autonomy_proxy,replicability_proxy,stop_proxy,threshold_proxy,decision_proxy,execution_proxy,coherence_proxy,impact_proxy,propagation_proxy,hysteresis_proxy,margin_proxy,redundancy_proxy,diversity_proxy,recovery_time_proxy,exemption_rate,sanction_delay,control_turnover,conflict_interest_proxy,rule_execution_gap
2026-01-01,0.9816518427574284,0.9852305290063468,1.0365803878427302,0.6508841779549678,0.4510014132934249,0.9382076995608462,0.7984281422752658,0.6985554219701087,1.0676904432776129,0.9590979019257593,0.2564426995611523,0.3,0.2553251458850978,0.9078885436170041,0.8999999999999999,0.6074454727976186,0.1309503533998529,0.09647499907638199,0.12737425465194718,0.00521966438242915,0.07691423548363499,0.04
2026-01-02,1.0411005734343453,1.1181162074818727,1.0026398366748075,0.2408077350767714,0.45196761841902,0.9399881926098094,0.8034426128783734,0.877369393418549,0.8663548202989831,0.7525509658693531,0.3262603417979042,0.3,0.21874040705980308,0.8860738667900087,0.9,1.0228083898781994,0.06371726414088864,0.15480535470121154,0.2026923154791534,0.0,0.049778727242583386,0.04
2026-01-03,1.0843885564827198,1.1602233184330786,1.040302836955397,0.2690568434974111,0.35681949256521384,0.9478310535005654,0.7963376961812002,0.6008934081994948,0.7387130510654769,0.67852923896996,0.35472513736605543,0.3,0.2054859720905446,0.9036564207384027,0.9000000000000001,0.5110173798326509,0.1873989010579798,0.0,0.3201568943233102,0.0,0.0812411178260052,0.04
2026-01-04,1.162597417567945,1.153824072979534,0.9969469403150344,0.5103995540833098,0.6049409747119482,0.9226988712189271,0.7958051719182523,0.777235006494739,0.5274690096207255,0.7091866588039452,0.30228027574189575,0.3,0.13758634267849618,0.9018261327788457,0.8999999999999999,0.7376305694012171,0.13747731290982856,0.13808825796489543,0.06265447237621313,0.0,0.0,0.04
2026-01-05,1.2693184309947363,1.1932391121805082,0.9709118440884219,0.8095074379904834,0.346079755741597,0.910514196599416,0.8099301301125419,0.7805098646251452,0.6706367805509613,0.6185255527529363,0.30758115806590364,0.3,0.2405041579425814,0.8930962809936364,0.9,0.6592753607499344,0.10287562997253367,0.05310662926199005,0.03481279535719334,0.0,0.0,0.04
2026-01-06,1.1619206330273526,1.242324877574334,1.0201686453999015,0.627633407839352,0.6761359312909491,0.9103548580586271,0.8002052169360552,0.6094336855509441,0.9313577769363849,0.9066337583413231,0.2624115165944175,0.3,0.18314140045650618,0.896225487395355,0.9,0.5871372288018478,0.100260814183679,0.02497136712559079,0.1358624693549823,0.0,0.014553985988016,0.04
2026-01-07,1.1955780218393262,1.2516386653095752,0.9979577139557241,0.4151227207497116,0.5002653225577097,0.8676707120113167,0.7949770364791585,0.6896042946872475,0.6484275269965075,0.9389264847064434,0.3032956331302221,0.3,0.20523627856181134,0.9064904107318031,0.9,0.8594167529061006,0.09330445944258212,0.1339477853610385,0.0,0.0,0.0,0.04
2026-01-08,1.2338453214794,1.2978361941437266,1.0221186615424833,0.4828009215593324,0.6097113217924838,0.8670379187266071,0.8062806860302381,0.6435094123951033,0.7673010392542308,0.7234353393498294,0.3041016676525942,0.3,0.24280931191574812,0.9108641625895225,0.9,0.798748101441531,0.005247307532834838,0.18751782051703936,0.04148496380962721,0.01353877078229445,0.14061870492069056,0.04
2026-01-09,1.3481099075459761,1.3050489949115465,1.0092172803972501,0.46545844339478726,0.4751632307476907,0.8777747702097429,0.8022895315177502,0.703830702193256,0.6568139797016428,0.7033862465463612,0.3272913407204128,0.3,0.24797573218333446,0.9187534122330681,0.9,0.9578409750569444,0.03713449675534232,0.0,0.06574768785723965,0.0,0.0,0.04
2026-01-10,1.3166266282114458,1.3006019843429772,1.006950598989698,0.636206961826101,0.6311254100452887,0.8302837398743836,0.7913417268495208,0.6276156629780036,0.6872497132529758,0.784776357651436,0.2542187573498473,0.3,0.17592345912993204,0.8864076502988539,0.9,0.8485217440164965,0.14376991683966164,0.24854791267291393,0.20968062102496282,0.12007322843952645,0.10010197984799077,0.04
2026-01-11,1.227892762200533,1.2962138829161964,0.9760526181839969,0.32275859731947365,0.41128208728803506,0.8041287246876025,0.8004904371347216,0.6345630971187506,0.9504097480250904,0.9160115925470298,0.3213631510438891,0.3,0.18300042863391175,0.9009781421966435,0.9,0.7051559276429006,0.09550786462223067,0.0,0.11367175557176129,0.0,0.0,0.04
2026-01-12,1.2700330661125365,1.2556418335675152,0.9846549592502487,0.5255043906888767,0.5919343125703632,0.7774555959887052,0.7996197393558317,0.7522845236515888,0.7312367784566955,0.8052446116618414,0.2561201534582056,0.3,0.2025846585744354,0.8928803815663651,0.9,0.6886688338036799,0.19273449932739944,0.09661209804105203,0.06495567279220639,0.056485215026897434,0.0690857570678461,0.04
2026-01-13,1.3062518504986553,1.2372260371947057,1.024797762762353,0.2973562594366611,0.22186344910146616,0.7531732211356355,0.7980879568097763,0.6736332976959561,0.9036433331661063,0.6390229704441914,0.2729588051182837,0.3,0.17686728482256805,0.9083544958707308,0.9,0.5616670641525976,0.0848902964390796,0.1142611515639623,0.16383357634495108,0.15769081227479348,0.12423590884875431,0.04
2026-01-14,1.320235854476838,1.3206492308893258,1.0003309788781372,0.3810024223687193,0.3387487440257064,0.7463105579555237,0.7969754865037766,1.0052232474627438,0.7483231566066618,0.7895678888503894,0.28265355484614013,0.3,0.22545517800434056,0.903747754660806,0.9,0.7794798126639232,0.1646547507145815,0.049780786531718045,0.1740595974726572,0.14787229014081993,0.0,0.04
2026-01-15,1.277010531180374,1.2525003813137265,1.0217771111276794,0.4276510901092324,0.2302292058977075,0.7223935448566212,0.8079327494782735,0.9997614079315543,0.665058648412594,0.6329334253080735,0.36351246123440634,0.3,0.16697377530886995,0.8937366232865972,0.9,0.8744300090084431,0.08801085828299356,0.08414571270664381,0.0038323775293498674,0.016270042417073055,0.0,0.04
2026-01-16,1.1261085443137253,1.2539955833329781,0.9756712245318003,0.6886767892408561,0.4820228058724715,0.6924162236475526,0.7975271668933096,0.6600365096524673,0.5667257630925855,0.9192813801075821,0.27331347511026743,0.3,0.17249038136670658,0.8996654630379204,0.9,0.7556324169097378,0.09632478665726352,0.0,0.0,0.24218968257055246,0.1489367865189246,0.04
2026-01-17,1.1531350406385144,1.1926440097080027,1.0223454422830207,1.0593729180663778,0.9787751086042898,0.636503825274199,0.8063431462619983,1.0114223212371403,0.9037310094469932,0.6813058477230229,0.3251173187253124,0.3,0.21849357489680288,0.9019220204144416,0.9,0.6373409876036055,0.0683431157407537,0.0,0.0,0.13886377082718307,0.0,0.04
2026-01-18,1.1291817374042403,1.1225619032078658,0.985646931978863,0.42923362285096167,0.5061852122775459,0.6701284307135978,0.8076600146025527,0.9900655755559193,0.6211822316301057,0.7875915983128527,0.30020956251031733,0.3,0.17547480546013508,0.9039859376174252,0.9,0.8892410843607449,0.11255437665708787,0.10521593378880298,0.0,0.03575266584836949,0.005678097495543613,0.04
2026-01-19,1.077776916873238,1.1239559664211258,0.9800952878046448,0.7015288129737871,0.6040374339445449,0.6674570714825219,0.799530202810501,1.0164631767476238,0.9101732461832002,0.8016588827068754,0.25871969009590645,0.3,0.1830440889119311,0.881356458141421,0.9,0.8680516708257197,0.11253589751944759,0.051155670562196595,0.0,0.0,0.014936144366773263,0.04
2026-01-20,1.087020208839323,1.0709977882990112,1.0206689401793487,0.48341810765011617,0.4815170586605228,0.6386503877792066,0.8026401228065844,1.0089157993639646,0.7711263740952755,0.5992482848431975,0.2494578778892667,0.3,0.20757153708553386,0.8934393955373123,0.9,0.8084038028935413,0.15622636161470085,0.0,0.0,0.007740472013988517,0.1857459590835973,0.04
2026-01-21,0.9940741746666154,1.0372972416166932,0.9837088391036022,0.439858336134015,0.6444160379963748,0.6360431609955506,0.8023859856896286,0.6303386987299975,1.0778522669189399,0.7437714012808438,0.3084730891221465,0.3,0.170967596402643,0.9102261749752898,0.9,0.8445862579924697,0.135179389569628,0.0,0.1852151461208278,0.21449858907721298,0.0,0.04
2026-01-22,1.0201523199589404,0.9257321561912965,0.9901283489814333,0.6894358090004068,0.5364222979245479,0.6456122618902772,0.7959465682671958,0.8052442270679724,0.7210562187774712,0.8781114645301766,0.3226561603943114,0.3,0.1645432623090523,0.8901636186857143,0.9,0.7302999012150162,0.07355659485549158,0.03392150718895703,0.0719693047226331,0.12225258723714362,0.3321143832133835,0.04
2026-01-23,0.9098828127594386,0.895799044737257,1.0101895484202181,0.2936506814426627,0.5371273402490038,0.677451166095219,0.7993309265098653,0.7556407113855953,0.7310607120126282,0.8461375383425122,0.30204534266139227,0.3,0.23068213935079032,0.915426784255003,0.9,0.6371237069198719,0.11115280202863564,0.0,0.19589826205503785,0.14594124151981247,0.08761079004896588,0.04
2026-01-24,0.9246438081575599,0.857782487263105,0.9999483308873122,0.3404655989263367,0.6776499457749159,0.6810388883872204,0.7971996678436252,1.0496933437656424,1.0478549149831202,0.8958825437949187,0.3241691496383613,0.3,0.18961949073790205,0.89070212182334,0.9,0.6690814429026034,0.07699087589855885,0.32369742698239856,0.0,0.0,0.08011125527551637,0.04
2026-01-25,0.8207418082308247,0.8168199041049518,1.0003950618026598,0.5259269304272842,0.468604588381393,0.6896688309680536,0.8024446450602998,0.8072919470485255,0.5376508091113857,0.8168571014104401,0.3079666734348374,0.3,0.2649954307997524,0.8932113598387426,0.9,0.8075817278909929,0.0837695925692055,0.31704569256562465,0.2386770949395522,0.059734642288233185,0.0,0.04
2026-01-26,0.7536525461146995,0.7791132238081803,0.9859287283402675,0.5304756902825973,0.4635216570880836,0.699845622671684,0.8061254238912936,0.9717595958344455,0.7234127515229599,0.5796935626057593,0.3212856783916134,0.3,0.24382170748948215,0.9062047176793655,0.9,1.0138237512775257,0.08135360963671637,0.32446168958076876,0.16974405786883273,0.0,0.0635284691077568,0.04
2026-01-27,0.7076685777169077,0.7749557745616393,0.9975671395338102,0.4637004936968203,0.35740056242106444,0.7353732482887638,0.8019844156441424,0.7016386673106046,0.5193217631570517,0.9275242884566509,0.3022084066777026,0.3,0.16458358201642354,0.8897204799985695,0.9,1.0092695088650807,0.022129638289153514,0.22710418983952324,0.16201939375535096,0.1256709326321191,0.2646053399248799,0.04
2026-01-28,0.6861972563406985,0.7468161146925673,0.9805029176505572,0.4976296596545724,0.7624714332247106,0.7271708265525451,0.7976310243990106,0.6904605342542748,0.9185484071304683,1.0495241231991599,0.34957026631317456,0.3,0.24071223521807913,0.9068892146688217,0.9,0.8729661399012381,0.09304708347150806,0.11398671157823019,0.017970218209705305,0.03554083589399336,0.053816607012264164,0.04
2026-01-29,0.7036696552747215,0.6747801385515253,0.9855349827579554,0.5043483860540521,0.5036757097627342,0.7735330762112984,0.8052693102073883,0.8232290712060036,0.7530689042738694,0.6903304654205409,0.27897761024091633,0.3,0.1645449750890849,0.8946119328214527,0.9,0.8164458972721536,0.17110615707005178,0.0,0.07221211604223743,0.1484549343100291,0.09245783393006321,0.04
2026-01-30,0.7599035982626473,0.7457018885218414,1.0067582524196574,0.7671709074843327,0.4667655777461079,0.7944982285611846,0.7978929347358739,0.9723582153609286,0.7049226365198475,0.8902584466409014,0.29579488804141435,0.3,0.2080731431959279,0.9106690765203984,0.9,0.8334420716780517,0.1102755317971355,0.29058938217368074,0.0,0.2273364743457419,0.0,0.04
2026-01-31,0.6910859044535749,0.712120428672264,0.9786000766346051,0.46511416850121146,0.8682258575576925,0.802253592443684,0.8069861371503683,0.9980374108987905,0.7661802639334789,0.7760180880167717,0.32361177261748647,0.3,0.200465918799764,0.905643253064791,0.9000000000000001,0.7095063711611042,0.014844376991571318,0.34885443554223755,0.121389580065548,0.0035826721290715055,0.41112973671802944,0.04
2026-02-01,0.7444852531369777,0.7255279891363813,0.9916426891840809,0.37587585521999745,0.6699372475610406,0.8161872494896583,0.8043897101510465,0.8959570305866087,0.6407920025058942,0.794306614959611,0.3196287997259164,0.3,0.1962329942730735,0.8951097001018414,0.9,1.093251784746129,0.08086985079860004,0.07122431365488267,0.1547996161443339,0.32162951655767935,0.0,0.04
2026-02-02,0.7477157246566215,0.71217260900546,0.9933997294336632,0.33938177855926177,0.6189240589065299,0.8487626469690964,0.7990715067696326,1.030185168436368,0.7993318824148774,0.5926050874500648,0.24922203283705519,0.3,0.16660010629385655,0.9020999830136835,0.9000000000000001,0.7352659808205843,0.13677217797395558,0.0,0.0,0.0,0.11632201904684616,0.04
2026-02-03,0.7553366111517299,0.8327442002403369,1.0035662600962165,0.38481228296945075,0.47574273069031603,0.8981674922270548,0.8078149660365423,0.857697037403098,0.7551331094840161,0.9900252169753809,0.2988002101427999,0.3,0.1779388097347269,0.909188441807098,0.9,0.5723348000730073,0.09772363126576031,0.015702345283668553,0.22245759510229277,0.06066011654311061,0.05014601749168871,0.04
2026-02-04,0.718637557928712,0.8202370003774819,1.0053183089078104,0.39193646194251464,0.7391232304032631,0.8626478338665583,0.8020442341358234,0.7535509400833856,0.9569935210783476,1.1421700888156854,0.3203303330768806,0.3,0.1940599438663246,0.8997735721970618,0.9,0.7624736287205361,0.16282704582716007,0.0,0.02797902828394154,0.1873755672923907,0.15280360677475063,0.04
2026-02-05,0.7343278153109026,0.7936458604538873,0.9977790237769072,0.5491797614752253,0.39618310822017805,0.9325829659245166,0.7852802299732915,0.7879571169337295,0.6615194210175555,0.8088535902480847,0.3335090391869696,0.3,0.17381319738610465,0.8981923623801337,0.9,0.8195285582649143,0.12800758598457884,0.3698048597472688,0.19950938557242437,0.17569675802999224,0.0,0.04
2026-02-06,0.8275079212252789,0.8302462821790876,0.9968456295030867,0.34743416953460826,0.5623909822716199,0.9352292290310025,0.7989614447156302,0.5902670278932496,0.9236986593469635,0.9109569775845977,0.2947194626152753,0.3,0.20690998282034528,0.9005173884433662,0.9,0.9101475783249536,0.09704237530686435,0.0034551312854728122,0.0,0.17364720706433157,0.0,0.04
2026-02-07,0.8332411426962096,0.8311532666988407,0.9923936365553033,0.5733566646019463,0.47058409302928456,0.916290758617103,0.7984558185902044,0.7026869728565478,0.4719439580827644,0.7642565785850713,0.2939854682987617,0.3,0.20185650673260347,0.9044001076836765,0.9,0.9031004358803172,0.20168200180060133,0.0,0.0,0.11963957351049297,0.0,0.04
2026-02-08,0.9048110710221653,0.8705849453461552,1.0187481277672705,0.5857423592512846,0.6595082379189102,0.944476020449348,0.7919667987457446,0.8346440908710578,0.7563093542242748,0.6860548484045549,0.2960957584403606,0.3,0.22824032177204123,0.9087049977956767,0.9,0.7563989544437871,0.13567169660695994,0.11524928006927027,0.535921285797513,0.0,0.0,0.04
2026-02-09,0.9976331973809941,0.9692777533005218,1.0220630587474113,0.5879368069815166,0.5287870726310977,0.960587232118711,0.7963037783809942,0.8244215146980558,0.7381545531545803,0.6335842025876078,0.28870679082256034,0.3,0.2049210235228001,0.9066061084511183,0.9,0.6494017006261978,0.024913189195845148,0.0,0.3407455991151225,0.3519883542883008,0.13328302512295084,0.04
2026-02-10,0.9556904006967138,0.9859814412296702,0.9915249129842063,0.216789662415731,0.20196313746248112,0.9483508208512694,0.8054093433829254,0.9810340367434255,0.8739037308045141,0.7391137900893218,0.33627952008150547,0.3,0.20651560433934008,0.8858397832168753,0.9,0.8379506173956247,0.09216831418810431,0.027026819029892638,0.24111613316261227,0.03311733781893271,0.15728239636899446,0.04
2026-02-11,1.0958029311988373,1.0632220962710566,0.9876351838894761,0.5734340296936667,0.753844439857142,0.9442935706983085,0.8103599345608365,0.6575163816608356,0.9394634744289718,0.7229292113908843,0.28491690986609763,0.3,0.17462357479366805,0.8911165783168902,0.9,0.7066248980038883,0.020106910597568584,0.14256359765620955,0.20776081994188283,0.0,0.30681048909657893,0.04
2026-02-12,1.0687540689373072,1.05066177623108,1.0123575902352264,0.4135106770976439,0.635425427219349,0.93690601564733,0.7927104176052361,0.9661338032316396,0.9121339171364471,0.7412490099488129,0.33123037808691835,0.3,0.20623975792287236,0.9023786978779678,0.9,0.7544314436272863,0.1007041877594762,0.0,0.2574010098811629,0.056524847699300364,0.13516841848554784,0.04
2026-02-13,1.2888300258199488,1.1358806164150688,1.0036559566154948,0.5181931396124247,0.5850918133037967,0.9591054478734822,0.8033077555101578,0.6623842950864138,0.5856964548274439,0.9034414931313872,0.2877712966613316,0.3,0.2285350491990225,0.9174178772612823,0.9000000000000001,0.9092827993843544,0.09269403775245637,0.0,0.0,0.08140762480285596,0.0,0.04
2026-02-14,1.1232350902241341,1.1499875082605182,0.9849452591149439,0.6773198891864469,0.723949716001989,0.9474638897260279,0.8030918932767398,0.6701260998438838,0.9857357555061875,0.6787560195839168,0.2612673961137685,0.3,0.16802541955856226,0.8948632657941997,0.9,0.6444584465155133,0.021174170693235364,0.024753133273068155,0.0,0.0,0.3224615893682742,0.04
2026-02-15,1.2035779943952507,1.210743578817236,1.0026824664714367,0.3298806704395064,0.5660358077788501,0.9121023450624556,0.8021018357036699,0.7854856576365352,0.6193712755643148,0.8649924801523506,0.29149443406358033,0.3,0.1435170443344885,0.8976637224889219,0.9,0.6020141602969798,0.1396061143751754,0.060766098397217076,0.0,0.15821736865535102,0.0,0.04
2026-02-16,1.2950412445625057,1.268071097415277,1.0141910718249014,0.62478370435941,0.6313040817203293,0.8667789548412393,0.8034633128915751,0.7365025079656984,0.8593905125952157,0.6870382015176708,0.35166236423538505,0.3,0.16436982636296776,0.9127117818269673,0.9,0.7375947735399853,0.1149224511036849,0.05389999455056533,0.07656943110761365,0.0,0.03256474256329744,0.04
2026-02-17,1.244139600346401,1.2857732914227282,0.9933953381777872,0.5953017411338181,0.48000188886307854,0.8538661133403382,0.7997291202791991,1.112072797134277,0.930145735623475,0.40274149877919113,0.3206218878249792,0.3,0.21425738995866517,0.9082689077448496,0.9,0.7696542063113779,0.1587788998622256,0.15497666554328743,0.11171996911326944,0.10489382234376154,0.0,0.04
2026-02-18,1.3171432010375317,1.3137455855951468,0.9832814663643596,0.5059282914213783,0.8604651785729561,0.8357742900992193,0.7886984184508973,0.6048572342515348,0.927040002484733,0.7394014644620132,0.34981329922318827,0.3,0.18154488265562424,0.8897922067866939,0.9,0.7647804632368947,0.03953733795301659,0.06324975250871166,0.32138137323133875,0.29338155412767064,0.14926787943201603,0.04
2026-02-19,1.245136216301274,1.3011579935629747,0.9905086967253999,0.2640920138651466,0.5754406397907921,0.7914596304678522,0.7977995693941909,1.061676917761794,0.5035113968532074,0.5328236855319273,0.2994790874542569,0.3,0.18123272193836584,0.8806201534822843,0.9,1.016639093980634,0.13825088112716588,0.0,0.0678637886474134,0.0,0.0,0.04
2026-02-20,1.3280960018646728,1.3056892405666436,1.0083562729556146,0.6923038662824684,0.6392774965973278,0.7964993432725024,0.7983669827371178,1.0990794541208233,0.5491453290401943,1.0556967314201064,0.2850235070103757,0.3,0.2104681421767631,0.9027770866406775,0.9,0.7005823367160586,0.07293025706932182,0.11317278267972615,0.10180498427324026,0.02083669188636402,0.0,0.04
2026-02-21,1.2477263847600109,1.287203356967897,1.008790005163518,0.5725400692281953,0.39341808652598625,0.7702251131665431,0.8043198825379216,0.6924459562327115,0.8099849299651015,0.5933066704078049,0.3055229153205028,0.3,0.17097068909480878,0.9035796519585529,0.8999999999999999,0.8452805113423705,0.07167496236756901,0.1804851152746335,0.3029073907238452,0.0,0.08208549571403745,0.04
2026-02-22,1.2959489863507212,1.3111591373164109,1.0178891722747971,0.36188109260756907,0.8590128420239327,0.7574266645995122,0.80531301017048,0.67788155094204,0.843063190821251,1.1253561697116112,0.29301841693653796,0.3,0.1812379802650201,0.9008155252133707,0.9,0.8863361909409875,0.16128244096574795,0.07066331511187733,0.0,0.0,0.13825514395034472,0.04
2026-02-23,1.2147964005899312,1.25508586482796,1.0279079579779142,0.6359345438348666,0.41883006883460117,0.7323749845262993,0.795455153523719,0.888119653466813,0.6550530746536312,1.0398200068890817,0.2644613169070658,0.3,0.2141112517652077,0.8903547151984783,0.8999999999999999,0.5413973018043475,0.1379506785367255,0.0,0.07727667619400348,0.1666769297477497,0.11032101050673089,0.04
2026-02-24,1.2263449895359457,1.2922578008571874,1.0003069215373077,0.7429811848185114,0.6155996139933451,0.6982551682646505,0.8030126658141101,0.7160254233486202,0.7351528741068076,1.0789146445213946,0.24414579774765222,0.3,0.191528751149406,0.8914220508435033,0.9,0.594559982642218,0.12273802721474836,0.0,0.3074268179627773,0.06421983876912918,0.08391076758481467,0.04
2026-02-25,1.2870664968359946,1.2017965582734282,0.9853931566197554,0.5423690189511547,0.5700849791699496,0.7063952065074072,0.8098653772589127,0.9097892403739241,0.7102248771128876,0.6446214785345312,0.2960550581767756,0.3,0.20590761880545888,0.8970900144374614,0.9,0.8294020129846811,0.08358298141192008,0.10932167321957394,0.042005462773779034,0.0,0.037971675609839856,0.04
2026-02-26,1.1293101652174868,1.1641041770223353,1.002560112723836,0.6760786970475949,0.4756931536313597,0.6655836455464423,0.8024255696084949,0.9099459835395785,0.9206945552873872,0.8609751516584568,0.30709127933729674,0.3,0.2370894762900283,0.8712994660162252,0.9,0.8798600459281504,0.1506916635064516,0.058465518580818485,0.21683933285844312,0.04910845570677244,0.1459848884730424,0.04
2026-02-27,1.1469647037959332,1.1271266160625069,0.9927427014832438,0.5041009956692313,0.3683448592891103,0.6894487845210491,0.7923505446016934,0.948506500812895,1.0301565082892266,0.6953031583181823,0.2800241670676353,0.3,0.21348843394344263,0.8957592568219191,0.9,0.990678358122142,0.13345450238997364,0.0,0.046283722228213184,0.0,0.12078421190693919,0.04
2026-02-28,1.112795562749045,1.0644858376920483,1.0040664165407474,0.6406941444727601,0.41753532634700014,0.6548506486583416,0.7960934953251758,0.8542067283832926,0.9739589429875108,0.7409723418333947,0.30123846921927455,0.3,0.21033356378984952,0.9083309169001923,0.9,0.9560341391412641,0.12092280174041042,0.18215429041401476,0.08262735204593843,0.06531368584353112,0.08413323199052969,0.04
2026-03-01,1.034031979028355,1.0317219480898683,1.0135732829193747,0.3769422131890429,0.43698151864112966,0.6290241098825777,0.8053606984841062,0.8692812390539086,0.6605665723180761,0.7165412448448373,0.2923364412363807,0.3,0.20787612524310206,0.8943711755631963,0.9,0.7437918696651178,0.09202355691858559,0.11555444731490082,0.0,0.06266723179060418,0.3689773807013997,0.04
2026-03-02,0.9930399453885383,1.0577132469724024,0.9911788135918511,0.4309379190989532,0.16128234116828677,0.6564937015727131,0.8004569510158919,0.8474507689475178,0.717559926679356,0.757782775762237,0.31657172227184893,0.3,0.1933666009494053,0.8894657147738819,0.9,0.7863669743926087,0.05367489553813591,0.0,0.0419045104647434,0.0,0.08477289613397801,0.04
2026-03-03,0.9306605443230452,0.9253512793306271,0.9931164611553588,0.23821329347308245,0.5095898531494244,0.6426005703038989,0.8006669672966122,0.7889402232138313,0.6485946166598363,0.7314909964997744,0.305002078091127,0.3,0.18311072550250893,0.9017574573728079,0.9,0.7957547108400704,0.08818342690697678,0.28756462530489857,0.07765783923727712,0.19126405985073924,0.11947671153286235,0.04
2026-03-04,0.8662097398053246,0.8502109230603709,0.9748659494775394,0.45016399185262235,0.2952875200693846,0.6642166908737595,0.8053909769050148,0.9206698214897356,0.64381931711328,0.6602550804048095,0.31041029442154694,0.3,0.20260282084045453,0.8918331072878387,0.9,0.6753867804574253,0.08583992127742537,0.035782253293355826,0.20365555310104538,0.0,0.09119469639163987,0.04
2026-03-05,0.8631872654554705,0.9192511009720208,0.9843046625649713,0.22475489871735105,0.48235655662104104,0.6734326576555925,0.8032874934222959,0.7228096391042051,0.867022514854509,0.8087846347981249,0.31359613005825654,0.3,0.22578158320254527,0.9082889883510847,0.9,0.7399555304251874,0.09371606877345177,0.1882942674899415,0.15309182870490318,0.0,0.0,0.04
2026-03-06,0.8044686852374909,0.8094759171291603,0.9944758240836489,0.3608903700061594,0.5199552732087127,0.6789668381305928,0.7932356864478887,0.8689170400914148,1.0612646008943711,1.028586557419466,0.28408265053310655,0.3,0.1760190867571812,0.9126157826108471,0.9,0.8323954273034008,0.13611922418665845,0.3282304373187331,0.19886653867323006,0.029831166892754935,0.44017987444980905,0.04
2026-03-07,0.8026124494010178,0.7898070302544827,1.0044267113459906,0.3551903790570211,0.5616744164324072,0.6731851152933582,0.8025120993677599,0.5291590914108079,0.7519016223078339,0.795851541681962,0.31656239281911563,0.3,0.15487263894967435,0.91066083167446,0.9,0.7576207382421704,0.09259701725980159,0.0,0.1345669536811651,0.09723257225458032,0.14837348063910347,0.04
2026-03-08,0.7579095879442532,0.7159127555503709,0.9854678714657309,0.3302197825282319,0.4609561728753493,0.7173180811249575,0.7936064948907923,1.1259560793198555,0.752719871237203,0.9974564184255124,0.3293955340260231,0.3,0.22798343849611188,0.899661523564308,0.9,0.9836116022892996,0.14676811561250042,0.0,0.0326259741943392,0.0,0.02649857757127865,0.04
2026-03-09,0.699570619023498,0.7495020439273653,0.975293797015205,0.565497603160892,0.5521577583772386,0.7369290784435071,0.7960391136846939,0.9273058726202164,0.8862653355931107,1.1766153881751125,0.27413035604192654,0.3,0.18427929335894389,0.9041739733154505,0.9,0.968770953505252,0.13619078207573154,0.11551604681048175,0.007165008086697941,0.17934434996062815,0.0,0.04
2026-03-10,0.7105076463293322,0.7563199520441988,1.0018990334669147,0.2421855613600291,0.4407718715292032,0.7529138697915094,0.8081006736635273,0.7157125612786623,0.6396059795109382,0.5325443657013395,0.30298769739748294,0.3,0.17626460660472418,0.9002559258994999,0.9,0.8282256382622,0.06017764447454407,0.3150661447668842,0.0,0.029927128790514495,0.05119311814045331,0.04
2026-03-11,0.7046829187898774,0.7173909865324283,1.0024580964461605,0.5618449679092088,0.39335150253259993,0.7677122586194903,0.8036721638804291,0.8384823258837217,0.8100721498357931,0.764189384778787,0.2603306278455939,0.3,0.20364579973827676,0.9075335882320232,0.8999999999999999,0.8065283910830547,0.10838660020927854,0.04703966356564384,0.0,0.0,0.06166131028055301,0.04
